sale_id,product_id,customer_id,quantity,price,date
13958,283 ,432,1,363.65,2025-09-22
13959,208,2454,2,,2025-09-22
13960,190,1174,10,461.29,2025-09-22
13961,370,2879,2,604.48,2025-09-22
13962,,1540,2,520.29,2025-09-22
13963,420,2336,1,694.13,2025-09-22
13964,327,2442,3,None---,2025-09-22
13965,318,637,2,311.94,2025-09-22
13966,227,1029,3,309.72,2025-09-22
13967,114,1209,1,583.63,2025-09-22
13968,181,118,2,508.98,2025-09-22
13969,115,2970,,971.71---,2025-09-22
13970,200,2363,3,,2025-09-22
13971,164,2634,2,373.42??,2025-09-22
13972,208,2802,2,529.71??,2025-09-22
13973,423,2201,1,712.19,2025-09-22
13974,261,850,3,982.83,2025-09-22
13975,243,1996,3 ,435.09,2025-09-22
13976,59,845,5,474.39,2025-09-22
13977,174 ,2204,5,503.59,2025-09-22
13978,362,1618,5,763.92,2025-09-22
13979,424,800,10,607.96,2025-09-22
13980,233,424,10,896.34,2025-09-22
13981,356,2425,1,511.55,2025-09-22
13982,306,2878,1,132.33,2025-09-22
13983,322,718,5,253.21,2025-09-22
13984,400,1217,,503.19,2025-09-22
13985,289,117,5,None ,2025-09-22
13986,226,2333,3,209.79,2025-09-22
13987,142,2695,3,858.79,2025-09-22
13988,439,297,2,884.89,2025-09-22
13989,,1933,1,891.92,2025-09-22
13990,285,1996,1,535.38,2025-09-22
13991,225,1577,2,711.78,2025-09-22
13992,203,595,1,897.73,2025-09-22
13993,346,1907,2,555.77,2025-09-22
13994,61,1166,4,116.62,2025-09-22
13995,492,1432,4,,2025-09-22
13996,156,2076,1,399.02,2025-09-22
13997,375,820,5,360.24,2025-09-22
13998,136,248,10,787.54,2025-09-22
13999,375,1455,1,360.24,2025-09-22
14000,295,1494,1,368.63,2025-09-22
14001,,836??,3,157.63,2025-09-22
14002,16,2595,1,376.78,2025-09-22
14003,381,2044,1,65.2,2025-09-22
14004,406,28,3,532.33,2025-09-22
14005,465,2253,1,441.81 ,2025-09-22
14006,370,1591,1,604.48,2025-09-22
14007,155---,,,657.22,2025-09-22
14008,26,659 ,,,2025-09-22
14009,451,322---,1,442.94,2025-09-22
14010,348,2537,4,393.07,2025-09-22
14011,106,469,1,207.59,2025-09-22
14012,39,1870,20,228.38,2025-09-22
14013,495,1963,1,533.13,2025-09-22
14014,82,,,,2025-09-22
14015,464,833,4,967.59---,2025-09-22
14016,467,1952,2,943.44,2025-09-22
14017,418,285,5,394.38,2025-09-22
14018,489,1879,4,334.81,2025-09-22
14019,318,2424,2,311.94,2025-09-22
14020,,444,1 ,480.94,2025-09-22
14021,156,374,3,399.02,2025-09-22
14022,123,2422,1,365.2,2025-09-22
14023,239??,1362,5,311.41,2025-09-22
14024,349,1681,3,464.38,2025-09-22
14025,324,1310,4,829.29,2025-09-22
14026,315,1182 ,10,727.37,2025-09-22
14027,2,1143,5,566.23,2025-09-22
14028,199,1417,1,559.88,2025-09-22
14029,383,1741,1,682.42,2025-09-22
14030,12,2607,4,810.58,2025-09-22
14031,183,2118,1,386.71,2025-09-22
14032,5,2431,1,201.09,2025-09-22
14033,208,223,1,529.71??,2025-09-22
14034,203,1149,4,,2025-09-22
14035,134,1720,3,,2025-09-22
14036,364,,1,531.62,2025-09-22
14037,209,1140,1,748.09,2025-09-22
14038,437,1964,3,873.74,2025-09-22
14039,386,335,3,919.81 ,2025-09-23
14040,26,72,1,,2025-09-23
14041,343,2542,3,806.55---,2025-09-23
14042,468,780 ,1,388.65,2025-09-23
14043,339,1981,1??,910.33,2025-09-23
14044,332,1340,2,104.65,2025-09-23
14045,176,891,3,475.79,2025-09-23
14046,129??,1353,20,392.23,2025-09-23
14047,337,739,4,600.31,2025-09-23
14048,101,750,4,76.75,2025-09-23
14049,195,979,2,410.16,2025-09-23
14050,325,729,1,661.39,2025-09-23
14051,138,655,,641.47,2025-09-23
14052,,1260,2,379.38,2025-09-23
14053,133,2589,1,572.29,2025-09-23
14054,467,1002,5,943.44,2025-09-23
14055,431,1940 ,5,272.8,2025-09-23
14056,247,1097??,1??,,2025-09-23
14057,399,2779,4,773.65,2025-09-23
14058,142,1306,5,858.79,2025-09-23
14059,406,2206,1,532.33,2025-09-23
14060,331,2273,4,468.72,2025-09-23
14061,258,2741,,689.11,2025-09-23
14062,358,455,5,186.46,2025-09-23
14063,295,759,4,368.63,2025-09-23
14064,252,1644,2,836.52,2025-09-23
14065,415,785,1,649.87,2025-09-23
14066,480,439,1,702.9,2025-09-23
14067,391,657 ,1,537.68,2025-09-23
14068,,2804,1,487.7,2025-09-23
14069,429,101,4,299.59,2025-09-23
14070,98---,227,20,332.9,2025-09-23
14071,337,2838,2,600.31---,2025-09-23
14072,18,,2,467.06,2025-09-23
14073,345,1234,1,838.18,2025-09-23
14074,440,1082,1,,2025-09-23
14075,497,2572,1,513.71,2025-09-23
14076,363,,2,92.9,2025-09-23
14077,47,2187,2,979.1,2025-09-23
14078,424,1722,2,607.96,2025-09-23
14079,115,343,1---,,2025-09-23
14080,421,255,2,618.46,2025-09-23
14081,478,1519---,,537.53,2025-09-23
14082,270,1628---,3,298.5,2025-09-23
14083,218,2183,1,736.29,2025-09-23
14084,307,2405,1,432.28,2025-09-23
14085,41,916,1 ,120.07,2025-09-23
14086,420,2256,,694.13,2025-09-23
14087,159,2957,5,237.25,2025-09-23
14088,335,,1,242.79,2025-09-23
14089,11,1851,2,491.64,2025-09-23
14090,408,2098,1,643.91,2025-09-23
14091,119,590,4,1025.32,2025-09-23
14092,128,1127,1,,2025-09-23
14093,495,1639,1,533.13,2025-09-23
14094,367,2609,2??,503.81,2025-09-23
14095,115,244,2,971.71---,2025-09-23
14096,216,6,1,465.22,2025-09-23
14097,268,1549,2,,2025-09-23
14098,389,,1,499.35,2025-09-23
14099,227,2108,3,309.72,2025-09-23
14100,72,2054,2,163.35,2025-09-23
14101,37,1114,4,786.8,2025-09-23
14102,60,,4,606.21,2025-09-23
14103,218,217,1,736.29,2025-09-23
14104,294,1259,3??,,2025-09-23
14105,100,2293,,None ,2025-09-23
14106,35,2604,1,198.91,2025-09-23
14107,52,2287,1,782.67,2025-09-23
14108,383,89,3,682.42,2025-09-23
14109,252,2025,5,836.52,2025-09-23
14110,443,927,4,933.58,2025-09-23
14111,385,1570,1,509.11,2025-09-23
14112,208,1622,2,529.71??,2025-09-23
14113,242,1494,1,732.54,2025-09-23
14114,140,2611,1,822.22,2025-09-23
14115,264,1361,3 ,758.53,2025-09-23
14116,376,876,1,884.87,2025-09-23
14117,278,459,1,349.92,2025-09-23
14118,63,,5,,2025-09-23
14119,278,921,10,349.92,2025-09-23
14120,251,13,2,511.82,2025-09-23
14121,390,2110,2,,2025-09-23
14122,115,2506,5,971.71---,2025-09-23
14123,404,424---,1,,2025-09-23
14124,107,1983,2,585.54,2025-09-23
14125,417,857,1,195.05---,2025-09-23
14126,139,2278,3,868.35,2025-09-23
14127,144,2352,2,699.06,2025-09-23
14128,152,1170,3,,2025-09-23
14129,418,,3,394.38,2025-09-23
14130,306,1841,2,132.33,2025-09-23
14131,142,915,1,858.79,2025-09-23
14132,238,152,,,2025-09-23
14133,167,831,5,321.07,2025-09-23
14134,251,,2,511.82,2025-09-23
14135,499,2098,1,1011.56,2025-09-23
14136,117,555,3,232.36,2025-09-23
14137,206,2322,5,401.24,2025-09-23
14138,463,,1,927.87---,2025-09-23
14139,453,792,3,,2025-09-23
14140,372,2684,1,616.97,2025-09-23
14141,470,1283,2,998.68,2025-09-23
14142,399,1044,1,773.65,2025-09-23
14143,470,166,1,998.68,2025-09-23
14144,459,1563,3,621.08,2025-09-23
14145,421,183,2,618.46,2025-09-23
14146,235---,2512,2,475.17,2025-09-23
14147,56,415,,336.23,2025-09-23
14148,284,2918,1,564.02,2025-09-23
14149,112,1201,1,110.65,2025-09-23
14150,439,559,1,884.89,2025-09-23
14151,160,1465,2,924.03,2025-09-24
14152,361,1700,1,319.21,2025-09-24
14153,439,1139,4,884.89,2025-09-24
14154,126,573,1,373.76 ,2025-09-24
14155,267 ,211,5??,839.54,2025-09-24
14156,111,1962,3,629.21,2025-09-24
14157,311,1621,5,713.33,2025-09-24
14158,,1317,1,,2025-09-24
14159,71,1242,1,116.08,2025-09-24
14160,157,2830,3,290.7,2025-09-24
14161,211,1951,1,527.98,2025-09-24
14162,436,2867,1,544.14,2025-09-24
14163,9,1558,2,606.63,2025-09-24
14164,306,256,1,132.33,2025-09-24
14165,246,1504,5,108.35,2025-09-24
14166,491,2137,2,874.7,2025-09-24
14167,191 ,1612,1,493.52,2025-09-24
14168,447,1672,3 ,,2025-09-24
14169,204,602,1,,2025-09-24
14170,164,170,,373.42??,2025-09-24
14171,457,2407,2,353.85,2025-09-24
14172,175---,1608,4,842.59,2025-09-24
14173,91,608,1,,2025-09-24
14174,429,,3,299.59,2025-09-24
14175,136,38,10,787.54,2025-09-24
14176,24,1417---,2,891.92,2025-09-24
14177,88,2810,2,211.51,2025-09-24
14178,298,1202,,162.53,2025-09-24
14179,49,2066,3,,2025-09-24
14180,279,1312,2,833.88,2025-09-24
14181,432,1262,1,398.64 ,2025-09-24
14182,414,,2,245.35,2025-09-24
14183,238,990,3,875.47,2025-09-24
14184,,318,3,967.59,2025-09-24
14185,122,2728,2,392.48---,2025-09-24
14186,176,1266,3,475.79,2025-09-24
14187,51,1441,2,79.43,2025-09-24
14188,4,2429,1,587.27,2025-09-24
14189,476,2685,2,234.47,2025-09-24
14190,27,284,5,463.93,2025-09-24
14191,448,2062,3,459.14,2025-09-24
14192,5,1187,1,201.09,2025-09-24
14193,183,675,1,386.71,2025-09-24
14194,,,2,645.12,2025-09-24
14195,29,2131,2,361.73,2025-09-24
14196,2,1617,5,566.23,2025-09-24
14197,,,3,745.3,2025-09-24
14198,375,2944,2,360.24??,2025-09-24
14199,294,378,3,739.48,2025-09-24
14200,363,984,1,92.9,2025-09-24
14201,263,2223,,541.16,2025-09-24
14202,332,888,2,104.65,2025-09-24
14203,402,,2,851.77,2025-09-24
14204,331,1210,,468.72,2025-09-24
14205,453,1068,5,,2025-09-24
14206,449,461,2,944.0,2025-09-24
14207,208,1827,2,529.71??,2025-09-24
14208,56,1429,1,336.23,2025-09-24
14209,19,2998,1,386.73,2025-09-24
14210,302,1799,3,467.1,2025-09-24
14211,488,1164 ,3,721.8,2025-09-24
14212,150,2010,2,719.4,2025-09-24
14213,93,1650,1,,2025-09-24
14214,138,1860,3,641.47,2025-09-24
14215,379,2901,1,,2025-09-24
14216,408,1101,1,643.91,2025-09-24
14217,325,746,2,661.39,2025-09-24
14218,10,1106,1,173.6,2025-09-24
14219,305,1983,4,398.85,2025-09-24
14220,7,1173,1,378.16,2025-09-24
14221,414,1873,,245.35,2025-09-24
14222,210,1173,1,928.31,2025-09-24
14223,372,2286,4,616.97,2025-09-24
14224,346,536,5,555.77,2025-09-24
14225,11,2919,1,491.64,2025-09-24
14226,112,1441,3,110.65,2025-09-24
14227,365,429 ,,776.68,2025-09-24
14228,436,2828,1 ,544.14,2025-09-24
14229,306,2866 ,1,132.33,2025-09-24
14230,42,1732,1,372.32,2025-09-24
14231,383,1675,2,682.42,2025-09-24
14232,331,1009,4,468.72,2025-09-24
14233,451,141,2,442.94,2025-09-24
14234,,1618,1,365.38,2025-09-24
14235,12,1584,4,810.58,2025-09-24
14236,491,2699,1,874.7,2025-09-24
14237,347,,1,280.08,2025-09-24
14238,4,1775,1,587.27 ,2025-09-24
14239,452,405,1,985.54,2025-09-24
14240,486,757,1,860.43,2025-09-24
14241,456,,,528.57,2025-09-24
14242,362,1781,2,763.92,2025-09-24
14243,370,2169,1,604.48,2025-09-24
14244,288,2182,4,448.78,2025-09-24
14245,,364,1,588.92,2025-09-24
14246,370,1401,3,604.48,2025-09-24
14247,346,783,1,555.77,2025-09-24
14248,392,2041,1,,2025-09-24
14249,201,1400,3,199.44,2025-09-24
14250,338,1630,2 ,187.05,2025-09-24
14251,388,1816,1,379.24,2025-09-24
14252,454,2900,5,690.74,2025-09-24
14253,195,979,2,410.16,2025-09-24
14254,214,816,,225.33,2025-09-24
14255,473,1049,2,123.99,2025-09-24
14256,117---,2085,,232.36,2025-09-24
14257,323,1202,1,347.62,2025-09-24
14258,211,2046,1,527.98,2025-09-24
14259,371,302,10,348.36,2025-09-24
14260,,450,3,925.4,2025-09-24
14261,85,1608,2,181.5,2025-09-24
14262,420,1480,1,694.13,2025-09-25
14263,402,886,5,851.77,2025-09-25
14264,50,1168,1,,2025-09-25
14265,111,42,3,629.21,2025-09-25
14266,452,615,,985.54??,2025-09-25
14267,274,1799,3,186.15,2025-09-25
14268,373,453,10,186.09,2025-09-25
14269,64,1506,3,149.34??,2025-09-25
14270,224,264,1,835.41,2025-09-25
14271,138,2019,4,,2025-09-25
14272,302,85,4,467.1,2025-09-25
14273,464---,587,1,967.59,2025-09-25
14274,150,,1,719.4,2025-09-25
14275,73,1398,3,831.62---,2025-09-25
14276,92,900,2,261.06,2025-09-25
14277,250,1792,20,119.79,2025-09-25
14278,,1415,3,855.34,2025-09-25
14279,264,1248,2,758.53,2025-09-25
14280,47,,2,979.1,2025-09-25
14281,202,2496,,480.12,2025-09-25
14282,380,2491,2,728.24,2025-09-25
14283,15,932 ,1,815.2,2025-09-25
14284,478,897??,3,537.53,2025-09-25
14285,490,2223,10,,2025-09-25
14286,141,672,5,602.55,2025-09-25
14287,66,2162,5,604.37,2025-09-25
14288,481,2189,1,479.02,2025-09-25
14289,217,2599,10,710.49,2025-09-25
14290,352,1960,,638.9---,2025-09-25
14291,461,1088,2,292.66,2025-09-25
14292,263,477,,541.16,2025-09-25
14293,305,1222,1,398.85,2025-09-25
14294,58---,1733,1,994.69,2025-09-25
14295,311,1608,3,713.33,2025-09-25
14296,20,2006,1,100.09,2025-09-25
14297,390,1192,3,,2025-09-25
14298,163,1852,1,435.68,2025-09-25
14299,38,960,5,147.85,2025-09-25
14300,447---,2700,2,,2025-09-25
14301,177,1198,1,652.82,2025-09-25
14302,44,,1,460.78,2025-09-25
14303,154,1928,1,730.08 ,2025-09-25
14304,469,2743,3,953.09,2025-09-25
14305,386,1842,2,919.81 ,2025-09-25
14306,370,146,4,604.48,2025-09-25
14307,184,1507,1,707.97,2025-09-25
14308,,996,1,572.29,2025-09-25
14309,83,788,1,706.86,2025-09-25
14310,200,398,1,,2025-09-25
14311,95,2792,20,1027.63,2025-09-25
14312,283,601,1,363.65,2025-09-25
14313,351,1064,5,787.87,2025-09-25
14314,31,182,5,79.99,2025-09-25
14315,429,957,1,299.59,2025-09-25
14316,473,510,4,123.99,2025-09-25
14317,79,,3,567.8,2025-09-25
14318,15,2701,,815.2,2025-09-25
14319,,1607,,567.8,2025-09-25
14320,365,479,,776.68,2025-09-25
14321,222,1224,3,681.73,2025-09-25
14322,28,2332,1,699.64,2025-09-25
14323,140,325,20,822.22,2025-09-25
14324,366,,2,773.63,2025-09-25
14325,44,1353,1,460.78,2025-09-25
14326,209??,284,5,748.09,2025-09-25
14327,85,1215,1 ,181.5,2025-09-25
14328,348,139,2,393.07,2025-09-25
14329,431,2959,1,272.8,2025-09-25
14330,184,529,4,707.97,2025-09-25
14331,38,2360,,147.85??,2025-09-25
14332,232,1191,2,860.62??,2025-09-25
14333,343,1599,4,806.55,2025-09-25
14334,233,1304,4,896.34,2025-09-25
14335,10,1654,3,173.6,2025-09-25
14336,257,201,2,528.85,2025-09-25
14337,460,2052,3,895.71,2025-09-25
14338,428,487,4,856.4,2025-09-25
14339,498,310,1,369.08,2025-09-25
14340,484,1193,4,816.36,2025-09-25
14341,191,278,,493.52,2025-09-25
14342,,2147,,,2025-09-25
14343,480,442,1,702.9,2025-09-25
14344,314,1009,2,785.07,2025-09-25
14345,459,295,2,621.08,2025-09-25
14346,393,2826,4,704.08,2025-09-25
14347,171,17,4,914.96,2025-09-25
14348,279,629,5,833.88,2025-09-25
14349,392,1976,3,,2025-09-25
14350,294,2038,3,739.48,2025-09-25
14351,19,1331,3??,386.73,2025-09-25
14352,396,2137,2,629.9,2025-09-25
14353,249,555,2,386.0,2025-09-25
14354,223 ,1341,2,679.14---,2025-09-25
14355,492,733,5,847.03,2025-09-25
14356,208,1186,2,529.71??,2025-09-25
14357,,322,1,442.94,2025-09-25
14358,85,308,2,181.5,2025-09-25
14359,164??,1666,3,373.42??,2025-09-25
14360,388,1625,20---,379.24,2025-09-25
14361,106,792,1,207.59,2025-09-25
14362,349,126,2,464.38,2025-09-25
14363,117,,1,232.36,2025-09-25
14364,367,1169,1,503.81,2025-09-25
14365,148,1637,3,,2025-09-25
14366,88,2153,2,211.51,2025-09-25
14367,342,1633,,882.83,2025-09-25
14368,160,1087,3,924.03,2025-09-25
14369,258,2456,2,689.11,2025-09-25
14370,67,930,10,123.92,2025-09-25
14371,134,706,2,,2025-09-25
14372,257,1761,3,528.85,2025-09-25
14373,402,1572,5,851.77,2025-09-26
14374,264,2474,3,758.53,2025-09-26
14375,222---,2091 ,1,681.73,2025-09-26
14376,472,185,1---,105.21,2025-09-26
14377,263,907,5,541.16,2025-09-26
14378,472,2628,5,105.21,2025-09-26
14379,3,,5,311.35---,2025-09-26
14380,417,2195,2---,195.05,2025-09-26
14381,,652,2,202.93,2025-09-26
14382,451,2325,10??,442.94,2025-09-26
14383,8,1615,1,335.13,2025-09-26
14384,193,2764,1,217.33,2025-09-26
14385,225,2890,5,711.78,2025-09-26
14386,305,1086,1,398.85,2025-09-26
14387,,147,3,,2025-09-26
14388,378,44,3,305.61,2025-09-26
14389,269,2373,5,617.46,2025-09-26
14390,265,,3,754.56,2025-09-26
14391,231,2031,5,585.37,2025-09-26
14392,357,2854,1,159.21,2025-09-26
14393,419,1124,1,138.89,2025-09-26
14394,177,2282,1,652.82,2025-09-26
14395,167,2998,1,321.07,2025-09-26
14396,107,1287??,2,585.54,2025-09-26
14397,211,1046,1,527.98,2025-09-26
14398,65,1502,3,508.17,2025-09-26
14399,17,2697,1,1024.6,2025-09-26
14400,286,521,2,775.93,2025-09-26
14401,286,441,3,775.93 ,2025-09-26
14402,24,2258,3,891.92,2025-09-26
14403,203,1754,1,897.73,2025-09-26
14404,134,899,2,,2025-09-26
14405,114,768,4,583.63,2025-09-26
14406,67,2486,2,123.92,2025-09-26
14407,208,657,2,529.71??,2025-09-26
14408,268,2314,1,,2025-09-26
14409,136,616,,787.54,2025-09-26
14410,28,547,2,699.64,2025-09-26
14411,414,1576,,245.35,2025-09-26
14412,109,2406,2,731.8,2025-09-26
14413,386,1602,4,919.81 ??,2025-09-26
14414,350,1426,5,659.64,2025-09-26
14415,159,2979,3,237.25,2025-09-26
14416,102,2388,1---,873.82,2025-09-26
14417,161,2740 ,2,480.94,2025-09-26
14418,162,1871,2,669.67,2025-09-26
14419,357,1240,2,159.21,2025-09-26
14420,156,2040??,3,399.02,2025-09-26
14421,21,1168,1,374.08,2025-09-26
14422,144,2877,1,699.06,2025-09-26
14423,182,862,3---,378.55,2025-09-26
14424,463,2020,5,927.87---,2025-09-26
14425,222,1353,3,681.73,2025-09-26
14426,42,2089,5,372.32,2025-09-26
14427,29,1096,2,361.73,2025-09-26
14428,48,330,3,,2025-09-26
14429,365,251,1,776.68,2025-09-26
14430,274,933,1,186.15,2025-09-26
14431,27,2852,1,463.93,2025-09-26
14432,261,1876,2,982.83,2025-09-26
14433,85,2657,10,181.5,2025-09-26
14434,444,2231,1,1036.18,2025-09-26
14435,329,324,1??,589.72,2025-09-26
14436,309,496,3,645.12,2025-09-26
14437,398,1624,3,,2025-09-26
14438,189,90,1,1027.84,2025-09-26
14439,,1175,3,315.18,2025-09-26
14440,,1137 ,1,,2025-09-26
14441,480,1422,10,702.9,2025-09-26
14442,15,672,3,815.2,2025-09-26
14443,315,1572,3,727.37,2025-09-26
14444,180,337,1,262.7,2025-09-26
14445,91 ,495,1,230.02,2025-09-26
14446,374,2943,5,711.19,2025-09-26
14447,264,1732,4,758.53,2025-09-26
14448,273,465,2,84.32,2025-09-26
14449,476---,794,1,234.47,2025-09-26
14450,245,538,,676.36,2025-09-26
14451,189,,2,1027.84,2025-09-26
14452,447,1410,1,,2025-09-26
14453,474,1685,1,,2025-09-26
14454,328,1149,1,413.2,2025-09-26
14455,375,1629,5,360.24,2025-09-26
14456,476,1096,2,234.47,2025-09-26
14457,,1706,3,468.72,2025-09-26
14458,275,2167,3,270.69,2025-09-26
14459,494,2180,1,510.63,2025-09-26
14460,25,2517,,357.09,2025-09-26
14461,376,566,3,884.87,2025-09-26
14462,378,2042,1,305.61,2025-09-26
14463,82,1528,4,,2025-09-26
14464,21,,1,374.08,2025-09-26
14465,268,967,1,,2025-09-26
14466,201,2082,1,199.44,2025-09-26
14467,364,2251,2,531.62,2025-09-26
14468,367,,1,503.81,2025-09-26
14469,416,2509,2,227.15,2025-09-26
14470,169,391,5,257.94,2025-09-26
14471,3,569,1,311.35---,2025-09-26
14472,105,68,2,589.73,2025-09-26
14473,402,2419,1,851.77,2025-09-26
14474,,1682,5,207.59,2025-09-26
14475,,2565,4,75.74,2025-09-26
14476,81,74,1,427.72,2025-09-26
14477,7,157,1,378.16,2025-09-26
14478,109,2926,1,731.8,2025-09-26
14479,380,1353,1,728.24,2025-09-26
14480,148,1064,2,,2025-09-26
14481,66,179---,2,604.37,2025-09-26
14482,337,304,1,600.31,2025-09-26
14483,153,1671,2,118.03,2025-09-26
14484,146,318,3,,2025-09-27
14485,96,1258,5,,2025-09-27
14486,122,,5,392.48,2025-09-27
14487,87,355,1,379.38,2025-09-27
14488,215,1605,3,498.59,2025-09-27
14489,196,1471,1,806.34,2025-09-27
14490,54,155,2,472.78,2025-09-27
14491,201,21,10,199.44,2025-09-27
14492,160,1150,2,924.03,2025-09-27
14493,425,818,3,99.98,2025-09-27
14494,429,,3,299.59,2025-09-27
14495,344,1482,4,925.4,2025-09-27
14496,229,2973,10,,2025-09-27
14497,434,192,3,911.31,2025-09-27
14498,235,2393,3,475.17,2025-09-27
14499,221,676,,981.95,2025-09-27
14500,405,2082,3,290.54,2025-09-27
14501,62,2929,4,864.4,2025-09-27
14502,168,2719,2,79.14,2025-09-27
14503,152,1320,5,,2025-09-27
14504,62,1790,3,864.4,2025-09-27
14505,470??,1266,20,998.68,2025-09-27
14506,368,392,1,614.3,2025-09-27
14507,,2336,3,927.87---,2025-09-27
14508,41,50,2,120.07,2025-09-27
14509,425,870,1,99.98,2025-09-27
14510,168,1786,2,79.14,2025-09-27
14511,284---,851,1,564.02,2025-09-27
14512,422,1658,1,312.04,2025-09-27
14513,61,1006,1,116.62,2025-09-27
14514,183,695,3,386.71,2025-09-27
14515,356,1438,2,511.55,2025-09-27
14516,265,2562,4,754.56,2025-09-27
14517,19,807,2,386.73 ,2025-09-27
14518,172,395,3,927.62,2025-09-27
14519,53,87,2,552.85,2025-09-27
14520,61,,4,116.62,2025-09-27
14521,150,664,1,719.4,2025-09-27
14522,,194,4,558.84,2025-09-27
14523,298,318,2,162.53,2025-09-27
14524,70,2750,2,624.95,2025-09-27
14525,6,2180,1,284.23,2025-09-27
14526,342,2349,1,882.83,2025-09-27
14527,80,2847,1,402.48,2025-09-27
14528,214,857,2,225.33,2025-09-27
14529,482,1708,1 ,411.28,2025-09-27
14530,15,2905,2,815.2,2025-09-27
14531,118,417,20,737.58,2025-09-27
14532,36,2050,2,752.87,2025-09-27
14533,431,1593,10,272.8,2025-09-27
14534,,261,2,93.44??,2025-09-27
14535,15,841,2,815.2,2025-09-27
14536,232,616,3,860.62??,2025-09-27
14537,58,1157,3,994.69,2025-09-27
14538,168,691,3,79.14,2025-09-27
14539,174,2988,1,503.59,2025-09-27
14540,404,1049,2,None ,2025-09-27
14541,204,829,2,,2025-09-27
14542,253,13,2,550.0,2025-09-27
14543,206,28,4 ,401.24,2025-09-27
14544,322,2221,1,253.21,2025-09-27
14545,22,249,4,85.88,2025-09-27
14546,182,2378,1,,2025-09-27
14547,332,2777,3,104.65,2025-09-27
14548,123,2891,,365.2,2025-09-27
14549,431,2376,1??,272.8,2025-09-27
14550,38,2306,3,147.85,2025-09-27
14551,441,2380,3,773.78,2025-09-27
14552,431,1338,,272.8,2025-09-27
14553,148,2165,5,,2025-09-27
14554,16,2645,2,376.78,2025-09-27
14555,303,2227,2,261.07,2025-09-27
14556,130,954??,1,839.05,2025-09-27
14557,74,2477,4,1024.02,2025-09-27
14558,319,1080,4,690.64,2025-09-27
14559,292,764,1,160.65,2025-09-27
14560,408,834,,643.91,2025-09-27
14561,171,111,3,914.96,2025-09-27
14562,412,591,1,628.74??,2025-09-27
14563,78,358,,555.77,2025-09-27
14564,13,2732,1,548.34,2025-09-27
14565,190,1162,3,461.29,2025-09-27
14566,131,1887,3,554.81,2025-09-27
14567,372,1526,10??,616.97,2025-09-27
14568,464,2166,2,967.59,2025-09-27
14569,374,2625,1,711.19,2025-09-27
14570,386,2615,2,919.81 ,2025-09-27
14571,,1931,3,438.03,2025-09-27
14572,319,2021,,,2025-09-27
14573,451,1975,1 ,442.94,2025-09-27
14574,213,1539 ,1,932.88,2025-09-27
14575,316 ,1750,1,466.97,2025-09-27
14576,328,2286,1,413.2,2025-09-27
14577,91,2523,1,230.02,2025-09-27
14578,134,975,,,2025-09-27
14579,,1912,4,873.82,2025-09-27
14580,494,30,1,,2025-09-27
14581,251,1462,1,511.82,2025-09-27
14582,451,1225,5,442.94---,2025-09-27
14583,485,2290,1,306.85,2025-09-27
14584,443,2265,1,933.58,2025-09-27
14585,479,2092,2,,2025-09-27
14586,374,57,2,711.19,2025-09-27
14587,253,1204,3,550.0,2025-09-27
14588,243,2569,3,435.09,2025-09-27
14589,446??,1235,1,85.62,2025-09-27
14590,77,2629,1,975.6,2025-09-27
14591,317,1841,5,432.9,2025-09-27
14592,354,471,1,520.29,2025-09-27
14593,402,1802,2,851.77,2025-09-27
14594,351,2455,1,787.87,2025-09-27
14595,450,477,4,325.2,2025-09-28
14596,45,1582,1,,2025-09-28
14597,347,1892,3,280.08,2025-09-28
14598,461,2261,,292.66,2025-09-28
14599,33,475,,153.28,2025-09-28
14600,345,1204,1,838.18,2025-09-28
14601,96,290,1,168.18,2025-09-28
14602,64,805,1,149.34,2025-09-28
14603,322,2506,2,253.21,2025-09-28
14604,337,604,5,600.31,2025-09-28
14605,476,,1,234.47,2025-09-28
14606,362,2259,5,763.92,2025-09-28
14607,304,585,2,,2025-09-28
14608,329,522,1,589.72,2025-09-28
14609,202,1050,1,480.12,2025-09-28
14610,356,492---,,511.55,2025-09-28
14611,241,2016,1,,2025-09-28
14612,282,1056,1,514.12,2025-09-28
14613,125---,1884,1,186.6,2025-09-28
14614,305,978,4,398.85,2025-09-28
14615,464,1487,2,967.59,2025-09-28
14616,111,2975,3,629.21,2025-09-28
14617,241,2938,4,218.0,2025-09-28
14618,334,2439,3---,202.93,2025-09-28
14619,43,1535---,1,152.82,2025-09-28
14620,486,2915,1,860.43,2025-09-28
14621,125,1728,2,186.6,2025-09-28
14622,,38,3,108.35,2025-09-28
14623,89,2076,4,105.77,2025-09-28
14624,444,338,2,1036.18,2025-09-28
14625,177,1993,1,652.82,2025-09-28
14626,231,988,20,585.37,2025-09-28
14627,215,2713,4,498.59,2025-09-28
14628,169,2359,2,257.94,2025-09-28
14629,156,495,1,399.02,2025-09-28
14630,243,2855,,435.09,2025-09-28
14631,117,180,3,232.36,2025-09-28
14632,332,1174,3,104.65,2025-09-28
14633,206,2937,2,401.24,2025-09-28
14634,330,870,2,558.84??,2025-09-28
14635,11,1623,2,491.64,2025-09-28
14636,190,158,4,461.29,2025-09-28
14637,320,1812 ,1,438.03 ,2025-09-28
14638,139,1299,1,868.35??,2025-09-28
14639,247,1671,2,,2025-09-28
14640,81,1974,1,427.72,2025-09-28
